transaction_id,customer_id,source_system,metric_name,metric_value,transaction_date,record_status
T000461,C6812,CRM,Orders,10.0,2025-02-18,valid
T000462,C7841,CRM,Orders,3.0,2025-06-29,valid
T000463,C7508,App,Tickets,1.0,2025-12-31,valid
T000464,C8132,CRM,Tickets,1.0,2025-05-12,valid
T000465,C3336,App,Orders,10.0,2025-08-05,valid
T000466,C4282,Billing,Orders,10.0,2026-01-02,valid
T000467,C9807,CRM,Revenue,4688.93,2026-01-09,valid
T000468,C2693,CRM,Tickets,4.0,2025-05-27,valid
T000469,C1144,Billing,Tickets,4.0,2025-05-09,valid
T000470,C7738,CRM,Revenue,7184.83,2025-04-02,valid
T000471,C7816,App,Revenue,16285.25,2025-03-14,duplicate
T000472,C8190,Billing,Revenue,8290.28,2025-05-20,valid
T000473,C5366,CRM,Tickets,2.0,2025-06-29,valid
T000474,C2212,Billing,Orders,4.0,2025-05-22,valid
T000475,C6214,CRM,Orders,4.0,2025-12-01,valid
T000476,C9466,CRM,Orders,3.0,2025-09-26,valid
T000477,C4619,CRM,Orders,6.0,2026-01-02,valid
T000478,C8954,CRM,Orders,8.0,2025-12-31,valid
T000479,C7100,CRM,Revenue,4270.11,2026-01-15,valid
T000480,C5763,CRM,Revenue,6337.43,2025-05-01,valid
T000481,C9774,CRM,Tickets,4.0,2025-08-16,valid
T000482,C7735,App,Revenue,9696.12,2025-04-26,valid
T000483,C7325,Billing,Tickets,2.0,2025-04-17,valid
T000484,C6473,App,Orders,1.0,2025-07-16,valid
T000485,C5600,Billing,Tickets,5.0,2025-10-19,valid
T000486,C7879,Billing,Revenue,,2025-07-06,missing
T000487,C3995,Billing,Orders,,2025-05-02,missing
T000488,C9900,Billing,Revenue,8531.87,2025-03-30,valid
T000489,C2906,Billing,Revenue,,2025-04-26,missing
T000490,C2098,Billing,Revenue,14873.32,2025-11-23,valid
T000491,C6739,Billing,Orders,4.0,2025-04-04,valid
T000492,C7655,Billing,Revenue,11073.49,2025-10-27,valid
T000493,C8830,Billing,Tickets,1.0,2025-11-04,valid
T000494,C7464,Billing,Revenue,12034.01,2025-03-25,valid
T000495,C4059,Billing,Revenue,6413.0,2025-10-08,valid
T000496,C6357,App,Orders,1.0,2025-03-10,valid
T000497,C9920,App,Tickets,3.0,2025-12-22,valid
T000498,C2147,CRM,Orders,9.0,2025-05-07,valid
T000499,C7852,Billing,Orders,10.0,2025-04-26,valid
T000500,C2993,CRM,Revenue,16722.48,2026-02-03,valid
T000501,C7992,Billing,Tickets,1.0,2025-05-16,duplicate
T000502,C5743,CRM,Revenue,5066.54,2025-12-24,valid
T000503,C6331,App,Tickets,1.0,2025-07-21,valid
T000504,C1985,Billing,Revenue,11952.07,2025-05-17,valid
T000505,C7486,Billing,Revenue,16608.1,2026-01-02,valid
T000506,C4814,CRM,Tickets,3.0,2025-08-28,valid
T000507,C3794,Billing,Orders,,2025-07-19,missing
T000508,C6239,Billing,Tickets,4.0,2025-03-26,valid
T000509,C8527,CRM,Tickets,3.0,2025-09-08,valid
T000510,C1868,CRM,Tickets,5.0,2025-12-26,valid
T000511,C8168,CRM,Orders,5.0,2026-01-29,valid
T000512,C5482,Billing,Tickets,2.0,2025-06-29,valid
T000513,C9976,Billing,Revenue,18752.66,2025-04-16,valid
T000514,C6065,Billing,Revenue,16115.12,2025-07-07,valid
T000515,C7330,Billing,Tickets,2.0,2025-09-24,valid
T000516,C5725,Billing,Tickets,3.0,2025-06-16,valid
T000517,C5617,App,Revenue,2286.46,2025-06-26,valid
T000518,C9504,Billing,Orders,10.0,2025-04-09,valid
T000519,C6737,CRM,Tickets,2.0,2025-05-10,valid
T000520,C9797,CRM,Tickets,1.0,2025-10-21,valid
T000521,C7444,CRM,Orders,2.0,2025-04-15,valid
T000522,C9441,App,Revenue,13296.86,2025-03-07,valid
T000523,C9927,CRM,Tickets,2.0,2025-08-15,valid
T000524,C4855,CRM,Orders,2.0,2025-09-26,valid
T000525,C9828,App,Orders,9.0,2026-01-07,valid
T000526,C1578,Billing,Revenue,14805.74,2025-03-27,valid
T000527,C9365,App,Orders,5.0,2025-05-02,valid
T000528,C5082,CRM,Revenue,5985.69,2025-06-08,valid
T000529,C7559,App,Tickets,1.0,2025-11-14,valid
T000530,C9113,Billing,Tickets,1.0,2025-07-13,valid
T000531,C6954,CRM,Revenue,18104.05,2025-05-05,valid
T000532,C3110,Billing,Revenue,7077.1,2025-11-19,valid
T000533,C7592,CRM,Tickets,3.0,2025-04-21,valid
T000534,C6132,Billing,Tickets,5.0,2025-03-09,valid
T000535,C5278,App,Revenue,,2025-04-29,missing
T000536,C7869,App,Revenue,3739.34,2025-04-24,valid
T000537,C4070,CRM,Tickets,1.0,2025-10-25,valid
T000538,C4656,App,Revenue,9012.01,2025-09-17,valid
T000539,C4174,App,Orders,2.0,2025-12-24,valid
T000540,C1528,CRM,Revenue,18189.6,2025-02-26,valid
T000541,C7801,CRM,Tickets,3.0,2025-06-21,valid
T000542,C1826,CRM,Revenue,14284.19,2025-09-19,valid
T000543,C2155,CRM,Revenue,9074.81,2025-06-02,valid
T000544,C7013,Billing,Orders,8.0,2025-04-11,valid
T000545,C2773,Billing,Tickets,5.0,2025-11-25,valid
T000546,C9517,CRM,Orders,1.0,2025-11-29,valid
T000547,C1154,Billing,Orders,1.0,2025-05-17,valid
T000548,C9283,Billing,Revenue,3754.56,2025-04-24,valid
T000549,C8241,Billing,Tickets,2.0,2025-10-21,valid
T000550,C1109,Billing,Tickets,5.0,2025-07-30,valid
T000551,C2356,CRM,Orders,6.0,2025-09-18,valid
T000552,C9165,App,Tickets,1.0,2025-08-10,valid
T000553,C4238,Billing,Revenue,16478.62,2025-07-29,valid
T000554,C7222,CRM,Tickets,,2025-11-29,missing
T000555,C7381,App,Orders,8.0,2025-05-16,valid
T000556,C3405,CRM,Orders,9.0,2025-05-25,valid
T000557,C3994,Billing,Tickets,1.0,2026-01-31,valid
T000558,C2611,Billing,Tickets,2.0,2025-04-09,valid
T000559,C2736,App,Orders,5.0,2026-01-05,valid
T000560,C1086,Billing,Orders,5.0,2025-03-05,valid
T000561,C8865,Billing,Revenue,6709.37,2025-08-18,valid
T000562,C9190,Billing,Orders,10.0,2025-09-03,valid
T000563,C3981,App,Revenue,1010.4,2025-09-03,valid
T000564,C7733,App,Orders,10.0,2025-11-10,valid
T000565,C9487,CRM,Tickets,4.0,2025-05-25,valid
T000566,C3065,App,Revenue,15865.56,2025-08-27,valid
T000567,C2499,App,Tickets,1.0,2025-10-07,valid
T000568,C2434,Billing,Revenue,14993.58,2025-09-24,valid
T000569,C7376,Billing,Revenue,8897.18,2025-09-11,valid
T000570,C5275,App,Orders,10.0,2025-03-24,valid
T000571,C6710,CRM,Tickets,1.0,2025-07-10,valid
T000572,C4797,App,Orders,1.0,2025-06-03,valid
T000573,C6372,App,Orders,2.0,2025-12-22,valid
T000574,C4467,CRM,Revenue,9404.63,2025-05-22,valid
T000575,C7581,CRM,Revenue,3904.27,2025-08-30,valid
T000576,C5135,Billing,Tickets,2.0,2025-04-19,valid
T000577,C4587,Billing,Orders,10.0,2025-04-06,valid
T000578,C4596,App,Tickets,5.0,2025-02-06,valid
T000579,C9990,CRM,Revenue,12022.19,2025-08-29,valid
T000580,C5779,Billing,Orders,7.0,2026-01-30,valid
T000581,C8555,Billing,Orders,5.0,2026-01-19,valid
T000582,C6586,CRM,Tickets,4.0,2025-06-24,valid
T000583,C7104,App,Tickets,3.0,2025-09-07,valid
T000584,C9585,CRM,Orders,7.0,2025-11-03,valid
T000585,C4361,CRM,Orders,9.0,2025-04-23,duplicate
T000586,C1225,App,Revenue,18366.78,2025-12-08,valid
T000587,C9272,App,Orders,3.0,2025-05-05,valid
T000588,C6318,Billing,Orders,10.0,2025-09-27,valid
T000589,C4847,CRM,Orders,3.0,2025-03-16,valid
T000590,C3257,Billing,Orders,2.0,2025-12-21,valid
T000591,C3410,App,Tickets,5.0,2025-11-16,valid
T000592,C4643,CRM,Tickets,4.0,2025-12-27,valid
T000593,C7487,App,Orders,8.0,2025-05-09,valid
T000594,C6843,Billing,Revenue,14112.56,2025-09-13,valid
T000595,C1024,App,Orders,5.0,2025-12-25,valid
T000596,C7586,App,Revenue,6613.42,2025-11-08,valid
T000597,C6695,App,Tickets,5.0,2025-11-18,valid
T000598,C8336,Billing,Revenue,11554.44,2025-04-03,valid
T000599,C3035,App,Orders,2.0,2025-05-08,duplicate
T000600,C7967,CRM,Revenue,13988.67,2025-10-09,valid
T000601,C4930,CRM,Tickets,1.0,2025-04-15,valid
T000602,C2889,App,Orders,2.0,2025-03-11,valid
T000603,C5574,CRM,Tickets,4.0,2025-12-03,valid
T000604,C8847,App,Revenue,6064.23,2025-05-03,valid
T000605,C7137,App,Tickets,4.0,2025-09-04,duplicate
T000606,C4140,CRM,Orders,4.0,2026-01-13,duplicate
T000607,C7472,Billing,Tickets,4.0,2025-06-17,valid
T000608,C8478,Billing,Tickets,5.0,2025-02-07,valid
T000609,C5429,CRM,Orders,10.0,2025-06-05,valid
T000610,C9957,CRM,Revenue,14304.05,2025-09-13,valid
T000611,C6280,App,Revenue,10161.45,2025-12-26,valid
T000612,C1013,CRM,Tickets,3.0,2026-01-29,valid
T000613,C6641,CRM,Revenue,5336.5,2025-03-15,valid
T000614,C8367,App,Tickets,2.0,2025-07-21,valid
T000615,C3515,Billing,Tickets,5.0,2025-07-20,valid
T000616,C5521,CRM,Tickets,2.0,2025-09-18,valid
T000617,C6314,CRM,Orders,1.0,2025-12-28,valid
T000618,C7207,CRM,Orders,4.0,2026-01-28,valid
T000619,C3880,CRM,Orders,2.0,2025-05-21,valid
T000620,C5223,App,Tickets,3.0,2026-01-22,valid
T000621,C7737,CRM,Revenue,16635.41,2025-03-09,valid
T000622,C3857,Billing,Orders,7.0,2025-02-25,valid
T000623,C5585,Billing,Orders,3.0,2025-08-19,valid
T000624,C9858,Billing,Tickets,5.0,2025-11-07,valid
T000625,C6796,App,Revenue,10328.89,2025-07-24,valid
T000626,C5744,Billing,Revenue,5465.7,2025-10-05,valid
T000627,C5931,App,Revenue,6688.11,2025-06-29,valid
T000628,C7566,Billing,Orders,4.0,2025-07-13,valid
T000629,C2986,CRM,Tickets,3.0,2025-06-15,valid
T000630,C3962,App,Revenue,8744.71,2026-01-17,valid
T000631,C6870,App,Orders,10.0,2025-11-22,valid
T000632,C3271,Billing,Tickets,1.0,2025-08-13,valid
T000633,C8029,Billing,Orders,4.0,2025-02-14,valid
T000634,C5111,Billing,Tickets,3.0,2026-01-06,valid
T000635,C5942,App,Revenue,6604.15,2025-03-15,valid
T000636,C1575,App,Orders,5.0,2025-06-03,valid
T000637,C8041,App,Revenue,5425.83,2026-01-29,valid
T000638,C8346,App,Revenue,17448.03,2025-08-13,valid
T000639,C9775,Billing,Tickets,2.0,2025-10-24,valid
T000640,C3821,App,Tickets,2.0,2026-02-04,valid
T000641,C2279,CRM,Revenue,9689.3,2025-02-17,valid
T000642,C5151,CRM,Orders,5.0,2025-10-06,valid
T000643,C8659,CRM,Orders,7.0,2025-06-07,valid
T000644,C7138,Billing,Tickets,1.0,2025-08-02,valid
T000645,C6629,Billing,Tickets,5.0,2025-12-14,valid
T000646,C2601,CRM,Tickets,2.0,2025-06-13,valid
T000647,C9246,Billing,Orders,3.0,2025-10-25,duplicate
T000648,C2998,Billing,Revenue,1444.93,2025-09-23,valid
T000649,C9681,Billing,Tickets,3.0,2025-09-30,valid
T000650,C3389,App,Revenue,12429.39,2025-05-28,valid
T000651,C4698,CRM,Tickets,,2025-11-19,missing
T000652,C4460,App,Tickets,2.0,2025-03-07,valid
T000653,C8754,Billing,Orders,1.0,2025-04-26,duplicate
T000654,C8444,App,Tickets,2.0,2025-02-16,valid
T000655,C8690,Billing,Tickets,1.0,2025-07-17,valid
T000656,C7301,CRM,Orders,,2025-02-06,missing
T000657,C9971,CRM,Orders,6.0,2025-07-13,valid
T000658,C9218,CRM,Tickets,4.0,2025-08-06,valid
T000659,C6205,App,Revenue,17752.69,2025-04-04,valid
T000660,C5685,Billing,Orders,1.0,2025-05-18,valid
T000661,C6757,Billing,Revenue,14224.42,2025-10-01,valid
T000662,C3663,Billing,Tickets,2.0,2025-06-25,valid
T000663,C3699,Billing,Orders,3.0,2025-09-12,valid
T000664,C2236,Billing,Orders,4.0,2025-08-11,valid
T000665,C4311,Billing,Orders,8.0,2025-09-15,valid
T000666,C6871,App,Orders,9.0,2025-02-14,valid
T000667,C5231,App,Revenue,11634.8,2025-02-25,valid
T000668,C5418,CRM,Tickets,2.0,2025-06-27,valid
T000669,C4182,Billing,Tickets,2.0,2025-08-23,valid
T000670,C5416,Billing,Revenue,3009.79,2025-05-29,valid
T000671,C9984,Billing,Revenue,18974.26,2025-12-17,duplicate
T000672,C4831,CRM,Orders,,2026-01-23,missing
T000673,C9567,Billing,Orders,6.0,2025-08-18,valid
T000674,C5922,App,Orders,3.0,2025-07-12,valid
T000675,C3114,CRM,Tickets,,2025-10-07,missing
T000676,C7582,Billing,Revenue,19920.74,2025-12-05,valid
T000677,C4722,CRM,Orders,1.0,2025-05-17,valid
T000678,C6789,App,Tickets,2.0,2025-06-17,valid
T000679,C5374,Billing,Tickets,4.0,2025-06-17,valid
T000680,C1268,CRM,Orders,1.0,2025-03-16,valid
T000681,C4677,App,Revenue,7962.8,2025-03-13,valid
T000682,C5246,App,Tickets,3.0,2025-11-16,valid
T000683,C9410,App,Revenue,12736.48,2025-11-08,valid
T000684,C7359,CRM,Tickets,3.0,2025-05-29,valid
T000685,C7982,CRM,Tickets,5.0,2026-01-07,valid
T000686,C8756,App,Orders,10.0,2025-12-23,valid
T000687,C9128,App,Orders,1.0,2025-08-23,valid
T000688,C8618,Billing,Revenue,18117.35,2025-08-31,valid
T000689,C7599,App,Tickets,4.0,2025-05-03,valid
T000690,C9202,Billing,Tickets,3.0,2025-05-03,valid
T000691,C1597,CRM,Tickets,4.0,2025-08-29,valid
T000692,C2182,CRM,Tickets,2.0,2025-10-31,valid
T000693,C3302,App,Revenue,12718.77,2025-07-25,valid
T000694,C6789,CRM,Orders,1.0,2025-11-10,valid
T000695,C7807,CRM,Orders,5.0,2025-04-07,valid
T000696,C3389,CRM,Revenue,8427.81,2025-06-02,valid
T000697,C1851,CRM,Orders,1.0,2025-10-23,valid
T000698,C6950,Billing,Revenue,19964.5,2026-01-14,valid
T000699,C9631,App,Orders,9.0,2025-08-27,valid
T000700,C9315,App,Revenue,10085.82,2025-06-01,valid
T000701,C8884,CRM,Orders,3.0,2025-10-05,valid
T000702,C1097,App,Revenue,,2025-11-04,missing
T000703,C2947,App,Orders,9.0,2025-09-12,valid
T000704,C8364,App,Tickets,1.0,2025-04-25,valid
T000705,C7582,CRM,Revenue,14217.98,2025-04-22,valid
T000706,C7092,Billing,Revenue,4735.54,2025-06-19,valid
T000707,C6594,App,Revenue,1063.08,2025-10-15,valid
T000708,C8011,CRM,Tickets,3.0,2025-06-23,valid
T000709,C3066,CRM,Tickets,1.0,2025-07-14,valid
T000710,C4346,CRM,Orders,2.0,2025-03-25,valid
T000711,C1368,Billing,Revenue,19676.51,2025-09-13,valid
T000712,C7300,Billing,Revenue,14849.18,2025-10-19,valid
T000713,C5608,CRM,Revenue,11737.87,2025-10-22,duplicate
T000714,C6663,App,Orders,5.0,2025-08-24,valid
T000715,C6869,Billing,Revenue,4873.79,2025-10-06,valid
T000716,C6129,Billing,Orders,5.0,2025-03-10,valid
T000717,C6991,Billing,Revenue,11098.32,2025-03-06,valid
T000718,C3242,App,Revenue,8544.49,2025-08-11,valid
T000719,C1815,CRM,Tickets,4.0,2025-03-05,valid
T000720,C6657,App,Tickets,3.0,2026-02-04,duplicate
T000721,C3633,App,Tickets,2.0,2025-05-24,valid
T000722,C2128,App,Orders,5.0,2025-07-28,valid
T000723,C8597,CRM,Tickets,1.0,2025-05-14,valid
T000724,C3072,CRM,Orders,3.0,2025-04-30,valid
T000725,C6843,Billing,Orders,7.0,2025-10-12,duplicate
T000726,C8974,Billing,Tickets,2.0,2025-06-05,valid
T000727,C5772,Billing,Revenue,4736.73,2025-04-11,valid
T000728,C8492,CRM,Revenue,19120.04,2025-03-10,valid
T000729,C9417,CRM,Revenue,10026.06,2025-08-09,valid
T000730,C9209,Billing,Tickets,4.0,2025-08-07,valid
T000731,C2686,CRM,Tickets,2.0,2025-06-18,valid
T000732,C2192,App,Orders,6.0,2025-05-27,valid
T000733,C2489,CRM,Revenue,6310.97,2025-05-01,valid
T000734,C6805,App,Revenue,11826.25,2025-12-14,valid
T000735,C5237,App,Revenue,4231.89,2025-11-23,valid
T000736,C2538,App,Orders,7.0,2025-06-22,valid
T000737,C8325,Billing,Tickets,2.0,2025-11-12,duplicate
T000738,C8712,CRM,Orders,5.0,2026-02-01,valid
T000739,C9123,CRM,Revenue,9720.46,2025-04-10,valid
T000740,C9737,App,Orders,7.0,2025-05-09,duplicate
T000741,C5096,CRM,Orders,6.0,2025-02-20,valid
T000742,C2403,App,Orders,1.0,2025-08-17,valid
T000743,C6351,CRM,Orders,2.0,2025-12-23,valid
T000744,C7848,CRM,Orders,4.0,2025-07-26,valid
T000745,C1758,App,Orders,10.0,2025-09-07,valid
T000746,C7409,App,Revenue,5295.17,2025-08-28,valid
T000747,C2121,CRM,Orders,10.0,2025-03-08,valid
T000748,C8515,Billing,Orders,8.0,2025-10-15,valid
T000749,C1241,Billing,Tickets,1.0,2025-08-19,valid
T000750,C8485,Billing,Revenue,3805.08,2025-08-29,valid
T000751,C1226,Billing,Tickets,1.0,2025-09-03,valid
T000752,C3474,CRM,Orders,7.0,2025-07-16,valid
T000753,C5363,App,Revenue,17848.66,2026-01-04,valid
T000754,C5969,CRM,Tickets,2.0,2025-02-23,valid
T000755,C8272,Billing,Orders,9.0,2025-08-16,valid
T000756,C8876,CRM,Revenue,9447.01,2026-01-27,valid
T000757,C7795,Billing,Tickets,2.0,2025-06-02,valid
T000758,C4762,CRM,Revenue,15670.37,2025-04-07,valid
T000759,C4168,CRM,Revenue,17996.54,2025-08-15,valid
T000760,C9768,Billing,Revenue,7369.86,2025-10-06,valid
T000761,C7626,App,Orders,9.0,2025-06-07,valid
T000762,C7702,CRM,Revenue,2982.95,2025-05-14,valid
T000763,C1952,App,Tickets,5.0,2025-05-26,valid
T000764,C5481,App,Revenue,12118.09,2025-09-02,valid
T000765,C1991,Billing,Revenue,9029.91,2025-12-18,valid
T000766,C8239,App,Orders,4.0,2025-05-27,valid
T000767,C9314,App,Revenue,13022.16,2025-03-23,valid
T000768,C5127,Billing,Orders,7.0,2025-12-04,valid
T000769,C5750,Billing,Revenue,,2025-04-10,missing
T000770,C1923,App,Revenue,18624.32,2025-12-03,valid
T000771,C7522,App,Revenue,9745.8,2025-05-09,valid
T000772,C2680,CRM,Orders,9.0,2025-05-21,valid
T000773,C1733,App,Orders,4.0,2025-11-15,valid
T000774,C7277,CRM,Tickets,4.0,2025-06-01,valid
T000775,C6623,CRM,Orders,7.0,2025-12-30,valid
T000776,C5108,Billing,Orders,3.0,2025-03-18,valid
T000777,C7050,CRM,Revenue,15051.21,2025-04-14,valid
T000778,C9505,Billing,Orders,3.0,2025-11-13,valid
T000779,C6658,Billing,Orders,4.0,2025-04-25,valid
T000780,C9089,CRM,Revenue,19359.59,2026-01-31,valid
T000781,C2375,App,Revenue,14446.01,2025-02-13,valid
T000782,C7597,Billing,Tickets,1.0,2025-07-29,valid
T000783,C3080,CRM,Tickets,3.0,2025-03-02,valid
T000784,C2952,CRM,Tickets,2.0,2025-06-01,valid
T000785,C1750,App,Orders,,2025-05-15,missing
T000786,C2761,Billing,Revenue,19901.08,2025-06-24,valid
T000787,C9196,App,Orders,3.0,2025-07-08,valid
T000788,C4154,Billing,Tickets,4.0,2025-06-29,valid
T000789,C5850,CRM,Orders,1.0,2026-01-14,valid
T000790,C7548,CRM,Tickets,5.0,2025-06-01,valid
T000791,C9658,App,Tickets,4.0,2025-06-12,valid
T000792,C4250,Billing,Tickets,4.0,2025-06-28,valid
T000793,C3772,Billing,Tickets,2.0,2025-07-19,valid
T000794,C7673,App,Orders,4.0,2025-08-17,valid
T000795,C5675,App,Tickets,5.0,2025-03-02,valid
T000796,C3423,CRM,Revenue,2281.24,2025-06-21,valid
T000797,C1951,App,Orders,2.0,2025-04-03,valid
T000798,C9835,Billing,Tickets,4.0,2025-12-13,valid
T000799,C6283,CRM,Orders,7.0,2025-02-27,valid
T000800,C4017,Billing,Tickets,4.0,2025-12-13,valid
T000801,C1140,Billing,Orders,8.0,2025-07-22,valid
T000802,C4311,Billing,Orders,3.0,2025-08-26,valid
T000803,C9846,Billing,Revenue,11960.94,2025-09-03,valid
T000804,C4355,CRM,Tickets,,2026-01-04,missing
T000805,C9862,CRM,Orders,2.0,2025-05-27,valid
T000806,C1908,CRM,Tickets,1.0,2025-09-14,valid
T000807,C4053,Billing,Revenue,7456.98,2025-05-22,valid
T000808,C2539,App,Tickets,2.0,2025-05-02,valid
T000809,C6324,App,Orders,4.0,2025-05-28,valid
T000810,C2283,App,Orders,,2025-10-29,missing
T000811,C6348,Billing,Revenue,4877.52,2026-02-05,valid
T000812,C3124,CRM,Orders,2.0,2025-05-23,valid
T000813,C6435,CRM,Revenue,3925.78,2025-10-09,valid
T000814,C9938,Billing,Revenue,3971.76,2025-07-28,valid
T000815,C6390,Billing,Tickets,4.0,2025-07-27,valid
T000816,C7983,CRM,Revenue,5525.1,2025-11-06,valid
T000817,C7789,Billing,Revenue,15993.95,2025-05-05,valid
T000818,C5181,App,Tickets,1.0,2025-12-08,valid
T000819,C2767,App,Tickets,4.0,2025-09-10,valid
T000820,C4287,App,Tickets,4.0,2025-04-30,valid
T000821,C2488,CRM,Orders,5.0,2025-08-19,valid
T000822,C1922,Billing,Orders,3.0,2025-07-13,valid
T000823,C2055,Billing,Tickets,2.0,2025-10-12,valid
T000824,C6695,App,Orders,,2025-05-02,missing
T000825,C9150,Billing,Revenue,3057.8,2025-10-12,valid
T000826,C8068,Billing,Orders,8.0,2025-09-17,valid
T000827,C1478,Billing,Tickets,2.0,2025-12-12,valid
T000828,C6097,CRM,Tickets,3.0,2025-03-20,valid
T000829,C2197,Billing,Tickets,2.0,2025-09-15,valid
T000830,C8202,App,Tickets,3.0,2026-01-17,valid
T000831,C5441,CRM,Revenue,13635.27,2025-02-19,valid
T000832,C4501,App,Orders,4.0,2025-10-06,valid
T000833,C9375,CRM,Tickets,2.0,2025-10-31,valid
T000834,C9572,Billing,Revenue,1279.87,2025-02-23,valid
T000835,C5367,Billing,Revenue,4964.0,2025-07-02,valid
T000836,C6238,CRM,Revenue,19475.91,2025-09-03,valid
T000837,C5679,Billing,Orders,3.0,2025-12-02,valid
T000838,C7419,App,Tickets,3.0,2025-02-09,valid
T000839,C1632,Billing,Orders,1.0,2025-08-08,valid
T000840,C7284,CRM,Orders,6.0,2025-09-04,valid
T000841,C5734,App,Tickets,1.0,2025-02-21,valid
T000842,C4082,CRM,Tickets,4.0,2025-05-16,valid
T000843,C7088,CRM,Orders,4.0,2025-04-24,duplicate
T000844,C5112,CRM,Tickets,4.0,2025-07-19,valid
T000845,C4043,Billing,Orders,4.0,2025-09-27,valid
T000846,C1991,Billing,Tickets,5.0,2025-07-23,valid
T000847,C2226,App,Tickets,4.0,2025-04-04,valid
T000848,C7747,Billing,Revenue,4281.92,2025-07-15,valid
T000849,C5226,CRM,Orders,7.0,2025-04-05,valid
T000850,C1293,App,Tickets,1.0,2025-05-02,valid
T000851,C7074,Billing,Tickets,3.0,2025-08-01,valid
T000852,C3801,CRM,Revenue,10638.3,2025-10-01,valid
T000853,C5905,Billing,Tickets,3.0,2025-06-25,valid
T000854,C9384,Billing,Orders,1.0,2025-12-31,valid
T000855,C6499,App,Orders,7.0,2025-11-27,valid
T000856,C8741,CRM,Revenue,6610.31,2025-04-27,valid
T000857,C2318,CRM,Orders,1.0,2025-06-15,valid
T000858,C7518,Billing,Revenue,7218.64,2025-02-21,valid
T000859,C9315,CRM,Revenue,9781.84,2025-04-30,valid
T000860,C1601,CRM,Revenue,1113.21,2025-05-24,valid
T000861,C9154,App,Tickets,1.0,2025-10-25,valid
T000862,C1614,CRM,Orders,8.0,2025-05-02,valid
T000863,C9065,Billing,Revenue,14900.21,2025-06-09,valid
T000864,C1240,App,Tickets,1.0,2025-05-21,valid
T000865,C6641,App,Orders,7.0,2025-09-14,valid
T000866,C9199,CRM,Orders,4.0,2025-09-09,valid
T000867,C7142,App,Revenue,9327.78,2025-02-25,valid
T000868,C8447,CRM,Tickets,5.0,2026-01-03,valid
T000869,C5935,App,Revenue,,2025-03-15,missing
T000870,C8483,App,Revenue,6131.99,2025-10-23,valid
T000871,C5761,App,Revenue,1398.68,2025-08-23,valid
T000872,C8040,CRM,Revenue,4598.37,2025-08-27,valid
T000873,C2652,CRM,Orders,4.0,2025-10-31,valid
T000874,C2351,Billing,Revenue,15091.31,2025-03-24,valid
T000875,C6211,CRM,Revenue,2233.05,2025-08-22,valid
T000876,C2287,App,Tickets,4.0,2025-03-30,valid
T000877,C1370,App,Revenue,4468.36,2026-01-05,valid
T000878,C6897,Billing,Orders,7.0,2025-09-08,valid
T000879,C1161,Billing,Orders,8.0,2025-03-01,valid
T000880,C4844,CRM,Tickets,5.0,2025-05-18,valid
T000881,C9184,App,Orders,3.0,2025-06-16,valid
T000882,C9152,Billing,Revenue,8431.79,2025-11-26,valid
T000883,C4402,Billing,Tickets,,2025-07-27,missing
T000884,C4520,App,Tickets,1.0,2025-10-12,valid
T000885,C9532,App,Orders,8.0,2026-01-29,valid
T000886,C2188,CRM,Tickets,1.0,2025-03-28,valid
T000887,C4239,Billing,Orders,9.0,2025-12-12,valid
T000888,C5716,Billing,Revenue,11726.2,2025-05-27,valid
T000889,C8755,Billing,Revenue,10339.47,2025-06-22,valid
T000890,C2952,Billing,Orders,3.0,2025-04-10,valid
T000891,C9047,App,Orders,8.0,2025-11-05,valid
T000892,C8611,Billing,Orders,5.0,2025-07-07,valid
T000893,C7069,App,Orders,6.0,2025-10-11,valid
T000894,C1331,App,Revenue,5475.65,2025-04-08,valid
T000895,C8100,App,Tickets,3.0,2025-03-14,valid
T000896,C2342,App,Revenue,5583.58,2025-06-24,valid
T000897,C8950,CRM,Revenue,17726.3,2025-03-31,valid
T000898,C8440,CRM,Revenue,18441.82,2025-11-04,valid
T000899,C4927,Billing,Tickets,4.0,2025-02-21,valid
T000900,C2164,App,Tickets,4.0,2025-11-10,valid
T000901,C7916,Billing,Revenue,3163.77,2025-04-05,duplicate
T000902,C1437,CRM,Orders,1.0,2025-09-18,valid
T000903,C9188,Billing,Orders,1.0,2025-12-14,valid
T000904,C2934,Billing,Tickets,4.0,2025-07-03,valid
T000905,C9703,Billing,Tickets,3.0,2025-03-09,valid
T000906,C8965,CRM,Revenue,16489.21,2025-10-23,valid
